repo,sha,date,file,loc,warns_dup,warns_em,churn_14d,age_days
requests,bbed65d100993b40ed53501138cfcb8eb0d3253b,2014-05-16T10:37:32-04:00,requests/__init__.py,77,0,0,4,1187
requests,bbed65d100993b40ed53501138cfcb8eb0d3253b,2014-05-16T10:37:32-04:00,requests/structures.py,131,0,0,23,1126
requests,bbed65d100993b40ed53501138cfcb8eb0d3253b,2014-05-16T10:37:32-04:00,requests/packages/chardet/utf8prober.py,76,1,0,0,686
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/packages/urllib3/connectionpool.py,757,2,0,0,0
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/packages/chardet/eucjpprober.py,90,5,0,0,842
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/utils.py,686,2,0,11,1159
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/packages/chardet/sjisprober.py,91,5,0,0,842
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/packages/chardet/jpcntx.py,219,2,0,0,688
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,842
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/adapters.py,426,0,0,6,672
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/sessions.py,671,0,0,8,1160
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,test_requests.py,1519,0,0,8,670
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/auth.py,197,0,0,4,1091
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/models.py,833,0,0,44,1343
requests,96efb5ec9638f2a057e0206db62ee673a3e610dc,2014-10-19T14:06:02+05:30,requests/packages/chardet/utf8prober.py,76,1,0,0,842
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/packages/urllib3/connectionpool.py,757,2,0,0,0
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,867
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/utils.py,697,2,0,0,1183
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/packages/chardet/sjisprober.py,91,5,0,0,867
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/packages/chardet/jpcntx.py,219,2,0,0,713
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,867
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/adapters.py,437,0,0,4,697
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/sessions.py,673,0,0,17,1184
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,test_requests.py,1545,0,0,27,695
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/models.py,837,0,0,9,1368
requests,adf475ef82cbd29f63814c0626f64926deb2355b,2014-11-12T13:58:03-06:00,requests/packages/chardet/utf8prober.py,76,1,0,0,867
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/urllib3/connectionpool.py,774,2,0,43,0
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,925
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/urllib3/util/retry.py,285,0,0,2,172
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/utils.py,697,2,0,22,1241
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/chardet/sjisprober.py,91,5,0,0,925
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/chardet/jpcntx.py,227,2,0,0,771
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,925
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,test_requests.py,1558,0,0,42,753
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/auth.py,209,0,0,4,1174
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/compat.py,115,0,0,53,1082
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/urllib3/contrib/pyopenssl.py,308,0,0,5,0
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/urllib3/__init__.py,66,0,0,2,0
requests,d2d576b6b1101e2871c82f63adf2c2b534c2dabc,2015-01-09T20:55:54-06:00,requests/packages/chardet/utf8prober.py,76,1,0,0,925
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/poolmanager.py,280,0,0,3,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/contrib/appengine.py,222,0,0,23,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/util/retry.py,285,0,0,7,498
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/utils.py,717,2,0,0,1567
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/packages/__init__.py,4,0,0,1,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/sessions.py,680,0,0,12,1569
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,testserver/server.py,78,0,0,59,7
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/__init__.py,71,0,0,32,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/util/connection.py,100,0,0,1,586
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/filepost.py,93,0,0,1,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/response.py,485,0,0,53,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/_collections.py,323,0,0,7,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,docs/conf.py,248,0,0,11,1751
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/util/__init__.py,24,0,0,20,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/connection.py,277,1,0,28,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/chardet/jpcntx.py,227,2,0,0,1097
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/auth.py,223,0,0,2,1500
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/chardet/utf8prober.py,76,1,0,0,1251
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/connectionpool.py,816,3,0,34,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,1251
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/contrib/ntlmpool.py,114,0,0,1,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/fields.py,177,0,0,1,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,1251
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/util/url.py,214,0,0,5,586
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/util/response.py,73,0,0,3,586
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,test_requests.py,1807,0,0,78,1079
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/contrib/pyopenssl.py,309,0,0,35,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/__init__.py,83,0,0,4,1752
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/util/request.py,71,0,0,1,586
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/util/timeout.py,240,0,0,8,586
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/chardet/sjisprober.py,91,5,0,0,1251
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/request.py,149,0,0,4,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/exceptions.py,193,0,0,14,0
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/api.py,145,0,0,2,1662
requests,5ecf789a6f2c50a69854e2663083aeea1a0ff683,2015-12-02T02:02:09+01:00,requests/packages/urllib3/util/ssl_.py,286,0,0,39,586
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/connectionpool.py,818,3,0,72,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,1400
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/contrib/appengine.py,223,0,0,2,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/utils.py,728,2,0,0,1717
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/util/retry.py,286,0,0,10,647
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/fields.py,178,0,0,4,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,1400
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/sessions.py,689,0,0,6,1718
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/contrib/pyopenssl.py,310,0,0,64,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/__init__.py,93,0,0,10,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/__init__.py,83,0,0,10,1901
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/response.py,514,0,0,38,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/_collections.py,324,0,0,2,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/chardet/sjisprober.py,91,5,0,0,1400
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/util/__init__.py,44,0,0,2,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/connection.py,288,1,0,64,0
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/chardet/jpcntx.py,227,2,0,0,1246
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/urllib3/util/ssl_.py,317,0,0,12,735
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/models.py,855,0,0,20,1901
requests,ecebf337ed51a8078e6b2af482d3976c7fe440cc,2016-04-29T11:05:19-05:00,requests/packages/chardet/utf8prober.py,76,1,0,0,1400
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/urllib3/connectionpool.py,849,5,0,0,0
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,1406
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/utils.py,728,2,0,23,1723
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,1406
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/sessions.py,689,0,0,6,1724
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/urllib3/contrib/pyopenssl.py,358,2,0,0,0
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/chardet/sjisprober.py,91,5,0,0,1406
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/urllib3/connection.py,330,3,0,0,0
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/chardet/jpcntx.py,227,2,0,0,1253
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/models.py,855,0,0,2,1907
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/urllib3/contrib/socks.py,172,2,0,0,0
requests,3669b4216a71356cde6e7f88a8878cac761d999b,2016-05-05T12:18:27-05:00,requests/packages/chardet/utf8prober.py,76,1,0,0,1406
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/urllib3/connectionpool.py,866,5,0,0,0
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,1502
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/utils.py,824,2,0,88,1819
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/cookies.py,540,0,0,10,1560
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,1502
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/sessions.py,711,0,0,43,1820
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/urllib3/contrib/pyopenssl.py,358,2,0,0,0
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/__init__.py,86,0,0,4,2003
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/urllib3/util/connection.py,144,0,1,0,837
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/chardet/sjisprober.py,91,5,0,0,1502
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/urllib3/connection.py,330,3,0,0,0
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/chardet/jpcntx.py,227,2,0,0,1348
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/adapters.py,503,0,0,6,1333
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/auth.py,252,0,0,9,1751
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/models.py,873,0,0,4,2003
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/urllib3/contrib/socks.py,172,2,0,0,0
requests,542fbbc67fd07819551012295ff5468eb2714f62,2016-08-09T13:32:56+03:00,requests/packages/chardet/utf8prober.py,76,1,0,0,1502
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/urllib3/connectionpool.py,866,5,0,0,0
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,1502
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/utils.py,817,2,0,6,1819
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/chardet/sjisprober.py,91,5,0,0,1502
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/urllib3/connection.py,330,3,0,0,0
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/chardet/jpcntx.py,227,2,0,0,1348
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,1502
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/sessions.py,711,0,0,9,1820
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/urllib3/contrib/pyopenssl.py,358,2,0,0,0
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/urllib3/contrib/socks.py,172,2,0,0,0
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/models.py,873,0,0,4,2003
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/__init__.py,86,0,0,4,2003
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/urllib3/util/connection.py,144,0,1,0,837
requests,5e4abfa3a2310c538174a8082cb94d00fd90b04b,2016-08-09T14:52:22+01:00,requests/packages/chardet/utf8prober.py,76,1,0,0,1502
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/urllib3/connectionpool.py,866,5,0,0,0
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,1550
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/utils.py,828,2,0,25,1866
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/chardet/sjisprober.py,91,5,0,0,1550
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/cookies.py,546,0,0,14,1608
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/urllib3/connection.py,330,3,0,0,0
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/chardet/jpcntx.py,227,2,0,0,1396
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,1550
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/sessions.py,712,0,0,3,1868
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/auth.py,252,0,0,3,1799
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/urllib3/contrib/pyopenssl.py,358,2,0,0,0
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/urllib3/contrib/socks.py,172,2,0,0,0
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/models.py,885,0,0,20,2051
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/urllib3/util/connection.py,144,0,1,0,885
requests,550dc190992e227c1b568dcd7a85a81ab7b7a3c0,2016-09-25T22:22:33-07:00,requests/packages/chardet/utf8prober.py,76,1,0,0,1550
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/urllib3/connectionpool.py,871,4,0,0,0
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,1601
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/urllib3/contrib/appengine.py,296,0,0,2,0
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/utils.py,827,2,0,0,1917
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/_internal_utils.py,27,0,0,17,49
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,1601
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,setup.py,100,0,0,3,2102
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/urllib3/contrib/pyopenssl.py,431,2,0,0,0
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/urllib3/__init__.py,96,0,0,3,0
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/__init__.py,86,0,0,4,2102
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/urllib3/util/connection.py,144,0,1,1,936
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/idna/codec.py,118,2,0,0,32
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/chardet/sjisprober.py,91,5,0,0,1601
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/api.py,150,0,0,2,2012
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/urllib3/connection.py,366,2,0,0,0
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/chardet/jpcntx.py,227,2,0,0,1447
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/auth.py,253,0,0,12,1850
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/models.py,897,0,0,29,2102
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/urllib3/contrib/socks.py,178,2,0,0,0
requests,eaf9a688c5606577c2520b2decf03c56eb35e875,2016-11-15T18:59:05-08:00,requests/packages/chardet/utf8prober.py,76,1,0,0,1601
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/connectionpool.py,871,4,0,68,0
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/chardet/eucjpprober.py,90,5,0,0,1669
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/poolmanager.py,363,0,0,2,0
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/utils.py,827,2,0,0,1985
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/util/retry.py,376,0,0,19,916
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/chardet/mbcharsetprober.py,86,4,0,0,1669
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/contrib/pyopenssl.py,431,2,0,39,0
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/__init__.py,97,0,0,2,0
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/__init__.py,86,0,0,4,2170
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/util/connection.py,145,0,1,31,1004
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/idna/codec.py,118,2,0,0,100
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/util/request.py,72,0,0,48,1004
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/util/timeout.py,245,0,0,7,1004
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,docs/conf.py,379,0,0,2,2169
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/chardet/sjisprober.py,91,5,0,0,1669
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/idna/uts46data.py,7267,0,0,368,100
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/util/__init__.py,46,0,0,6,0
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/exceptions.py,241,0,0,5,0
requests,df56f38bb44b256eadcec267c42366fe6726462b,2017-01-22T17:44:28-05:00,requests/packages/urllib3/connection.py,366,2,0,5,0
